time,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density
2015-01-13 18:00:00,0.0058,6.701,0.0255,0.118,0,0.0076,0.4458,1.1644
2015-01-13 19:00:00,0.0049,6.163,0,0,0,0.0076,0.4692,1.167
2015-01-13 20:00:00,0.0047,5.706,0,0,0,0.0076,0.4993,1.1694
2015-01-13 21:00:00,0.0051,5.315,0,0,0,0.0076,0.5329,1.1714
2015-01-13 22:00:00,0.0047,4.95,0,0,0,0.0076,0.5662,1.1732
2015-01-13 23:00:00,0.0042,4.657,0,0,0,0.0076,0.6132,1.1748
2015-01-14 00:00:00,0.0049,4.437,0,0,0,0.0076,0.6522,1.1762
2015-01-14 01:00:00,0.0063,4.277,0,0,0,0.0076,0.6746,1.1777
2015-01-14 02:00:00,0.006,4.156,0,0,1e-04,0.0076,0.6851,1.179
2015-01-14 03:00:00,0.0045,4.009,0,0,1e-04,0.0076,0.6889,1.18
2015-01-14 04:00:00,0.0052,3.899,0,0,2e-04,0.0076,0.7196,1.1807
2015-01-14 05:00:00,0.0053,3.78,0,0,3e-04,0.0076,0.7139,1.1817
2015-01-14 06:00:00,0.0062,3.635,0,0,5e-04,0.0076,0.7236,1.1826
2015-01-14 07:00:00,0.0053,3.646,9.1242,30.2874,5e-04,0.0077,0.7255,1.1834
2015-01-14 08:00:00,0.0036,5.019,80.8842,221.7668,3e-04,0.0076,0.7021,1.1835
2015-01-14 09:00:00,0.0037,6.7,184.0783,416.9917,2e-04,0.0074,0.6672,1.1816
2015-01-14 10:00:00,0.0035,8.434,284.9331,561.204,0,0.007,0.5872,1.176
2015-01-14 11:00:00,0.0044,10.07,374.1348,644.5806,0,0.0063,0.5102,1.1695
2015-01-14 12:00:00,0.0035,11.181,409.0637,661.4128,0,0.0056,0.4583,1.1641
2015-01-14 13:00:00,0.0042,11.813,381.5731,610.5898,0,0.005,0.399,1.1601
2015-01-14 14:00:00,0.0039,11.897,304.862,495.5602,0,0.0047,0.3517,1.1579
2015-01-14 15:00:00,0.0045,11.094,179.8617,324.1723,0,0.0046,0.3419,1.158
2015-01-14 16:00:00,0.0034,8.672,48.554,112.4518,1e-04,0.0046,0.3478,1.1606
2015-01-14 17:00:00,0.0031,6.766,1.5656,3.8391,0,0.0046,0.3556,1.1644
2015-01-14 18:00:00,0.0056,6.05,0.0375,0.1244,1e-04,0.0046,0.3757,1.168
2015-01-14 19:00:00,0.0058,5.605,0,0,4e-04,0.0046,0.4035,1.1707
2015-01-14 20:00:00,0.0051,5.307,0,0,7e-04,0.0047,0.4128,1.1729
2015-01-14 21:00:00,0.0057,5.134,0,0,6e-04,0.0047,0.424,1.1741
2015-01-14 22:00:00,0.0083,4.957,0,0,4e-04,0.0046,0.44,1.1744
2015-01-14 23:00:00,0.0098,4.796,0,0,4e-04,0.0046,0.4496,1.1744
2015-01-15 00:00:00,0.0119,4.627,0,0,5e-04,0.0047,0.4725,1.1741
2015-01-15 01:00:00,0.0166,4.482,0,0,7e-04,0.0047,0.4888,1.1738
2015-01-15 02:00:00,0.0248,4.357,0,0,0.001,0.0047,0.4984,1.1734
2015-01-15 03:00:00,0.0277,4.217,0,0,0.0016,0.0048,0.5073,1.173
2015-01-15 04:00:00,0.0297,4.102,0,0,0.0018,0.0048,0.4986,1.1726
2015-01-15 05:00:00,0.0341,4.012,0,0,0.001,0.0047,0.4745,1.1724
2015-01-15 06:00:00,0.0516,3.926,0,1e-04,6e-04,0.0047,0.4584,1.1725
2015-01-15 07:00:00,0.0933,4.004,11.3384,31.7014,1e-04,0.0046,0.4568,1.1725
2015-01-15 08:00:00,0.1558,5.67,95.7331,224.9984,0,0.0046,0.4444,1.1716
2015-01-15 09:00:00,0.1911,7.404,206.7528,420.4388,0,0.0045,0.4209,1.1681
2015-01-15 10:00:00,0.2113,9.156,299.8394,564.8155,0,0.0043,0.4201,1.1615
2015-01-15 11:00:00,0.2242,10.405,353.0127,648.2738,0,0.0038,0.4419,1.156
2015-01-15 12:00:00,0.2192,11.107,368.5229,665.1415,0,0.0034,0.4597,1.152
2015-01-15 13:00:00,0.1936,11.323,332.2349,614.266,0,0.0031,0.5108,1.1495
2015-01-15 14:00:00,0.1743,11.079,250.024,499.1212,0,0.0029,0.5818,1.1485
2015-01-15 15:00:00,0.1647,10.262,137.2182,327.5469,0,0.0028,0.655,1.1491
2015-01-15 16:00:00,0.1571,8.656,33.8414,115.2524,3e-04,0.0029,0.7037,1.1514
2015-01-15 17:00:00,0.147,7.313,1.5878,4.0291,0.0026,0.004,0.7286,1.1543
2015-01-15 18:00:00,0.3668,6.914,0.0408,0.1313,0.0044,0.0061,0.7539,1.1566
2015-01-15 19:00:00,0.3659,6.659,0,0,0.0032,0.0077,0.7721,1.1581
2015-01-15 20:00:00,0.3698,6.437,0,0,0.002,0.0083,0.7699,1.1591
2015-01-15 21:00:00,0.3808,6.218,0,0,0.0029,0.0091,0.7522,1.1599
2015-01-15 22:00:00,0.433,5.969,0,0,0.0043,0.0112,0.7335,1.1606
2015-01-15 23:00:00,0.4614,5.653,0,0,0.0077,0.0153,0.7307,1.1615
2015-01-16 00:00:00,0.4002,5.374,0,0,0.0272,0.0316,0.7338,1.1625
2015-01-16 01:00:00,0.3612,5.111,0,0,0.0265,0.0568,0.7474,1.1637
2015-01-16 02:00:00,0.335,4.822,0,0,0.0257,0.0807,0.7574,1.1651
2015-01-16 03:00:00,0.2942,4.481,0,0,0.0263,0.1038,0.7365,1.1665
2015-01-16 04:00:00,0.2302,4.103,0,0,0.0266,0.127,0.6882,1.1682
2015-01-16 05:00:00,0.1694,3.69,0,0,0.0299,0.1516,0.6559,1.1702
2015-01-16 06:00:00,0.1201,3.284,0,2e-04,0.0309,0.1784,0.6533,1.1725
2015-01-16 07:00:00,0.1002,3.019,7.289,33.2069,0.0221,0.2016,0.6498,1.1749
2015-01-16 08:00:00,0.0946,3.596,73.2727,228.3459,0.0168,0.2177,0.5689,1.1763
2015-01-16 09:00:00,0.0927,4.491,185.007,424.0096,0.0132,0.2276,0.4586,1.1756
2015-01-16 10:00:00,0.0788,5.552,300.8751,568.5531,0.0058,0.2276,0.3944,1.1735
2015-01-16 11:00:00,0.0741,6.393,364.9736,652.1057,0.0071,0.2214,0.3732,1.1712
2015-01-16 12:00:00,0.0789,6.904,378.7132,669.014,0.0127,0.2179,0.3628,1.1693
2015-01-16 13:00:00,0.0826,7.085,341.9386,618.0837,0.0158,0.2201,0.3623,1.1683
2015-01-16 14:00:00,0.0947,6.941,268.0558,502.8073,0.0184,0.2284,0.3604,1.1683
2015-01-16 15:00:00,0.1079,6.384,161.0583,331.0483,0.0239,0.2446,0.3774,1.1693
2015-01-16 16:00:00,0.1079,5.083,45.7209,118.1829,0.0324,0.2703,0.3993,1.1719
2015-01-16 17:00:00,0.0974,3.525,1.3575,4.2429,0.0338,0.3016,0.402,1.1755
2015-01-16 18:00:00,0.1341,2.965,0.0298,0.1388,0.0608,0.3488,0.3963,1.1787
2015-01-16 19:00:00,0.1029,2.531,0,0,0.0359,0.3932,0.3963,1.1814
2015-01-16 20:00:00,0.0766,2.187,0,0,0.0204,0.4179,0.388,1.1838
2015-01-16 21:00:00,0.0586,1.829,0,0,0.0181,0.4341,0.3869,1.1862
2015-01-16 22:00:00,0.0479,1.494,0,0,0.0156,0.4476,0.4027,1.1884
2015-01-16 23:00:00,0.0494,1.214,0,0,0.0181,0.4612,0.4366,1.1904
2015-01-17 00:00:00,0.0491,1.02,0,0,0.0191,0.4758,0.4668,1.1921
2015-01-17 01:00:00,0.0459,0.812,0,0,0.0201,0.4909,0.4814,1.1939
2015-01-17 02:00:00,0.039,0.601,0,0,0.0178,0.505,0.485,1.1956
2015-01-17 03:00:00,0.0298,0.436,0,0,0.0139,0.5163,0.4926,1.1968
2015-01-17 04:00:00,0.0271,0.264,0,0,0.0124,0.5254,0.5007,1.1981
2015-01-17 05:00:00,0.0276,0.091,0,0,0.0117,0.5335,0.5073,1.1994
2015-01-17 06:00:00,0.0298,-0.078,1e-04,4e-04,0.0121,0.5414,0.5084,1.2006
2015-01-17 07:00:00,0.0287,-0.133,12.0736,34.8094,0.013,0.5497,0.4882,1.2017
2015-01-17 08:00:00,0.0213,0.964,105.6225,231.8199,0.0081,0.5561,0.4014,1.2013
2015-01-17 09:00:00,0.0149,2.602,244.7542,427.7075,0.0041,0.557,0.3029,1.1972
2015-01-17 10:00:00,0.0134,4.57,366.8718,572.4122,0.0022,0.5487,0.2416,1.1903
2015-01-17 11:00:00,0.0134,6.21,450.8096,656.0725,0.0017,0.5284,0.2513,1.1838
2015-01-17 12:00:00,0.0133,7.186,459.699,672.9869,0.0014,0.5022,0.2951,1.179
2015-01-17 13:00:00,0.0129,7.529,407.0431,622.0035,9e-04,0.4789,0.3735,1.1762
2015-01-17 14:00:00,0.0124,7.38,304.0474,506.6089,7e-04,0.4634,0.4566,1.1748
2015-01-17 15:00:00,0.0149,6.658,172.0497,334.6694,5e-04,0.4563,0.5302,1.1747
2015-01-17 16:00:00,0.0233,4.355,45.446,121.2392,5e-04,0.4549,0.6051,1.1762
2015-01-17 17:00:00,0.0384,2.677,1.8159,4.4828,0.001,0.4554,0.6745,1.1784
2015-01-17 18:00:00,0.0439,2.267,0.049,0.1467,0.0033,0.4574,0.7424,1.1806
2015-01-17 19:00:00,0.0628,1.919,0,0,0.0094,0.4636,0.7997,1.1823
2015-01-17 20:00:00,0.0829,1.626,0,0,0.0208,0.478,0.8546,1.1838
2015-01-17 21:00:00,0.1017,1.47,0,0,0.0301,0.5021,0.8992,1.1848
2015-01-17 22:00:00,0.1392,1.388,0,0,0.0387,0.5349,0.9072,1.1854
2015-01-17 23:00:00,0.1758,1.271,0,0,0.0416,0.573,0.8903,1.1858
2015-01-18 00:00:00,0.1937,1.174,0,0,0.0406,0.6118,0.8575,1.1859
2015-01-18 01:00:00,0.2085,1.119,0,0,0.0375,0.648,0.815,1.186
2015-01-18 02:00:00,0.2349,1.043,0,0,0.0406,0.6843,0.7794,1.1858
2015-01-18 03:00:00,0.2606,0.987,0,0,0.0504,0.727,0.7584,1.1854
2015-01-18 04:00:00,0.2662,1,0,0,0.0479,0.7727,0.7652,1.1847
2015-01-18 05:00:00,0.2718,1.093,0,0,0.047,0.8161,0.7939,1.1841
2015-01-18 06:00:00,0.2871,1.221,1e-04,6e-04,0.0507,0.8592,0.8368,1.1834
2015-01-18 07:00:00,0.2969,1.48,9.1917,36.5093,0.056,0.9055,0.8671,1.1828
2015-01-18 08:00:00,0.282,2.554,62.8218,235.4057,0.0496,0.9497,0.8709,1.1815
2015-01-18 09:00:00,0.2669,3.66,130.0402,431.5262,0.0377,0.9795,0.8592,1.1789
2015-01-18 10:00:00,0.2694,4.653,184.7623,576.4044,0.0271,0.9869,0.8432,1.1752
2015-01-18 11:00:00,0.2831,5.38,213.9932,660.162,0.022,0.9742,0.8234,1.1716
2015-01-18 12:00:00,0.2886,5.808,211.9658,677.1082,0.0243,0.9546,0.8145,1.1685
2015-01-18 13:00:00,0.2915,5.96,183.8665,626.0729,0.0271,0.9387,0.8023,1.1664
2015-01-18 14:00:00,0.2878,5.841,139.5603,510.5573,0.0308,0.9325,0.7913,1.1654
2015-01-18 15:00:00,0.2832,5.411,80.7119,338.4119,0.0343,0.9399,0.7914,1.1653
2015-01-18 16:00:00,0.278,4.487,22.9913,124.4208,0.0404,0.9638,0.7874,1.1663
2015-01-18 17:00:00,0.2684,3.698,1.4642,4.7516,0.0424,0.998,0.7858,1.1679
2015-01-18 18:00:00,0.4588,3.465,0.0453,0.1552,0.1481,1.0937,0.7862,1.1692
2015-01-18 19:00:00,0.4199,3.258,0,0,0.154,1.239,0.7773,1.1701
2015-01-18 20:00:00,0.4066,3.068,0,0,0.1483,1.3831,0.7663,1.1706
2015-01-18 21:00:00,0.4128,2.92,0,0,0.1366,1.5183,0.7573,1.1712
2015-01-18 22:00:00,0.3903,2.787,0,0,0.1164,1.6377,0.744,1.1716
2015-01-18 23:00:00,0.3566,2.632,0,0,0.0934,1.7352,0.7275,1.1719
2015-01-19 00:00:00,0.3302,2.482,0,0,0.0935,1.822,0.708,1.1722
2015-01-19 01:00:00,0.3255,2.287,0,0,0.0942,1.9099,0.6836,1.1729
2015-01-19 02:00:00,0.336,2.038,0,0,0.1019,2.0038,0.6687,1.174
2015-01-19 03:00:00,0.3204,1.819,0,0,0.104,2.1034,0.6432,1.1748
2015-01-19 04:00:00,0.2776,1.649,0,0,0.0937,2.1985,0.6202,1.1758
2015-01-19 05:00:00,0.2327,1.518,0,0,0.0726,2.276,0.6025,1.1771
2015-01-19 06:00:00,0.1903,1.425,1e-04,0.001,0.0501,2.3306,0.5919,1.1785
2015-01-19 07:00:00,0.1514,1.385,7.8265,38.3114,0.0362,2.3662,0.5706,1.1798
2015-01-19 08:00:00,0.1164,2.087,83.3849,239.1133,0.0243,2.3829,0.5186,1.18
2015-01-19 09:00:00,0.0892,3.232,197.9052,435.4606,0.0162,2.3683,0.4416,1.1781
2015-01-19 10:00:00,0.0667,4.448,311.2705,580.5168,0.0109,2.3052,0.3945,1.1747
2015-01-19 11:00:00,0.0539,5.478,385.8929,664.3765,0.0094,2.1987,0.381,1.1714
2015-01-19 12:00:00,0.0435,6.185,412.2946,681.3445,0.0074,2.0737,0.3708,1.1686
2015-01-19 13:00:00,0.0366,6.518,387.1818,630.2625,0.006,1.9565,0.3494,1.1666
2015-01-19 14:00:00,0.0346,6.466,313.3309,514.6011,0.0054,1.8672,0.348,1.1659
2015-01-19 15:00:00,0.0314,5.907,193.7925,342.2659,0.0052,1.8177,0.3899,1.1666
2015-01-19 16:00:00,0.0296,4.193,58.8261,127.7287,0.0056,1.805,0.4342,1.1693
2015-01-19 17:00:00,0.0273,1.986,1.8969,5.0523,0.0059,1.8089,0.502,1.1732
2015-01-19 18:00:00,0.0254,1.392,0.0403,0.1642,0.0045,1.8143,0.5853,1.1767
2015-01-19 19:00:00,0.0236,0.958,0,0,0.0039,1.8189,0.6544,1.1798
2015-01-19 20:00:00,0.0251,0.56,0,0,0.003,1.8227,0.6943,1.1823
2015-01-19 21:00:00,0.0299,0.199,0,0,0.0023,1.8255,0.697,1.184
2015-01-19 22:00:00,0.0378,-0.168,0,0,0.0022,1.828,0.6571,1.1851
2015-01-19 23:00:00,0.0423,-0.469,0,0,0.0054,1.8323,0.6236,1.1858
2015-01-20 00:00:00,0.0485,-0.703,0,0,0.0123,1.8416,0.6126,1.1863
2015-01-20 01:00:00,0.0531,-0.831,0,0,0.0158,1.8558,0.62,1.1868
2015-01-20 02:00:00,0.0571,-0.892,0,0,0.0178,1.873,0.6256,1.1871
2015-01-20 03:00:00,0.0643,-0.924,0,0,0.0219,1.8936,0.6313,1.1872
2015-01-20 04:00:00,0.0661,-0.889,0,0,0.024,1.9171,0.6489,1.1873
2015-01-20 05:00:00,0.0702,-0.831,0,0,0.0232,1.941,0.6702,1.1875
2015-01-20 06:00:00,0.0744,-0.789,1e-04,0.0017,0.0248,1.9649,0.6926,1.1876
2015-01-20 07:00:00,0.0822,-0.553,12.0817,40.22,0.0253,1.9886,0.7154,1.1874
2015-01-20 08:00:00,0.0906,0.791,85.485,242.9241,0.0246,2.0112,0.7237,1.186
2015-01-20 09:00:00,0.0986,2.369,177.908,439.5119,0.0212,2.0209,0.7247,1.1816
2015-01-20 10:00:00,0.1123,3.736,253.1958,584.7441,0.0191,1.9917,0.7467,1.1767
2015-01-20 11:00:00,0.131,4.554,290.8298,668.7257,0.0206,1.9304,0.7699,1.1733
2015-01-20 12:00:00,0.1438,5.015,288.9008,685.7059,0.0205,1.8566,0.7889,1.1706
2015-01-20 13:00:00,0.1499,5.209,253.9844,634.566,0.0188,1.7877,0.8014,1.1689
2015-01-20 14:00:00,0.1472,5.134,191.2496,518.7725,0.0168,1.7365,0.8,1.1681
2015-01-20 15:00:00,0.1416,4.699,113.9882,346.2374,0.0162,1.7113,0.7773,1.1684
2015-01-20 16:00:00,0.1318,3.447,35.9249,131.1624,0.0155,1.7131,0.7359,1.1698
2015-01-20 17:00:00,0.1131,2.144,1.5385,5.3882,0.0145,1.7273,0.6952,1.1719
2015-01-20 18:00:00,0.0891,1.683,0.0471,0.1737,0.0202,1.7459,0.6467,1.174
2015-01-20 19:00:00,0.0764,1.271,0,0,0.0201,1.7673,0.6074,1.1759
2015-01-20 20:00:00,0.0612,0.927,0,0,0.0157,1.7864,0.5911,1.1775
2015-01-20 21:00:00,0.0519,0.668,0,0,0.0121,1.8013,0.5929,1.1791
2015-01-20 22:00:00,0.046,0.498,0,0,0.01,1.813,0.6073,1.1805
2015-01-20 23:00:00,0.0457,0.355,0,0,0.0094,1.8232,0.6211,1.1817
2015-01-21 00:00:00,0.0516,0.247,0,0,0.0097,1.8329,0.6259,1.1827
2015-01-21 01:00:00,0.0558,0.173,0,0,0.0101,1.8427,0.6163,1.1836
2015-01-21 02:00:00,0.0566,0.055,0,0,0.0092,1.8516,0.5963,1.1844
2015-01-21 03:00:00,0.0634,-0.079,0,0,0.0113,1.8611,0.593,1.185
2015-01-21 04:00:00,0.0758,-0.157,0,0,0.014,1.8728,0.5942,1.1858
2015-01-21 05:00:00,0.0868,-0.191,0,0,0.0158,1.8869,0.6026,1.1867
2015-01-21 06:00:00,0.0947,-0.21,3e-04,0.0027,0.0217,1.9048,0.6141,1.1876
2015-01-21 07:00:00,0.1168,-0.101,12.7981,42.2353,0.0378,1.9338,0.6165,1.1882
2015-01-21 08:00:00,0.1374,0.996,92.0263,246.8507,0.0547,1.9782,0.5876,1.1871
2015-01-21 09:00:00,0.1377,2.45,198.9114,443.6821,0.0618,2.0213,0.5161,1.1828
2015-01-21 10:00:00,0.1179,4.007,303.6288,589.0824,0.0431,2.0265,0.4648,1.1771
2015-01-21 11:00:00,0.1111,5.158,356.4121,673.1648,0.0319,1.9885,0.4827,1.172
2015-01-21 12:00:00,0.1177,5.74,350.0531,690.1756,0.0253,1.9341,0.5164,1.1685
2015-01-21 13:00:00,0.1227,5.885,303.5107,638.974,0.0248,1.8836,0.5276,1.1664
2015-01-21 14:00:00,0.133,5.71,230.9036,523.0525,0.0308,1.851,0.5498,1.1657
2015-01-21 15:00:00,0.1353,5.135,131.3767,350.3145,0.0324,1.845,0.5959,1.1663
2015-01-21 16:00:00,0.1453,3.921,39.6947,134.7187,0.0301,1.8634,0.612,1.1682
2015-01-21 17:00:00,0.1697,2.745,2.0905,5.7628,0.0317,1.8938,0.6283,1.171
2015-01-21 18:00:00,0.1484,2.405,0.0616,0.1839,0.0355,1.9282,0.6541,1.1734
2015-01-21 19:00:00,0.1474,2.22,0,0,0.0441,1.9688,0.6798,1.175
2015-01-21 20:00:00,0.1355,2.084,0,0,0.0409,2.0103,0.7033,1.1762
2015-01-21 21:00:00,0.1419,2.023,0,0,0.0515,2.0557,0.7224,1.1771
2015-01-21 22:00:00,0.1498,1.949,0,0,0.063,2.1113,0.7309,1.1778
2015-01-21 23:00:00,0.1445,1.845,0,0,0.0608,2.1703,0.7254,1.1783
2015-01-22 00:00:00,0.1384,1.738,0,0,0.0554,2.2249,0.721,1.1786
2015-01-22 01:00:00,0.1256,1.634,0,0,0.0442,2.2701,0.7073,1.1791
2015-01-22 02:00:00,0.1162,1.541,0,0,0.0415,2.308,0.6877,1.1797
2015-01-22 03:00:00,0.1055,1.471,0,0,0.0411,2.3438,0.6746,1.1802
2015-01-22 04:00:00,0.1019,1.397,0,0,0.0374,2.3778,0.6731,1.1807
2015-01-22 05:00:00,0.1048,1.329,0,0,0.0341,2.4083,0.6642,1.1815
2015-01-22 06:00:00,0.1144,1.256,4e-04,0.004,0.035,2.4384,0.6518,1.1825
2015-01-22 07:00:00,0.1141,1.327,11.5331,44.3646,0.0325,2.468,0.652,1.1835
2015-01-22 08:00:00,0.1011,2.255,82.2612,250.8817,0.0287,2.4912,0.6248,1.1834
2015-01-22 09:00:00,0.0885,3.42,182.7915,447.9625,0.0254,2.493,0.5524,1.1812
2015-01-22 10:00:00,0.0834,4.618,286.3184,593.5441,0.018,2.4572,0.4845,1.1781
2015-01-22 11:00:00,0.0765,5.64,360.2245,677.7279,0.0135,2.3872,0.4367,1.1749
2015-01-22 12:00:00,0.0687,6.329,378.4878,694.7731,0.0114,2.2994,0.4084,1.1723
2015-01-22 13:00:00,0.0566,6.673,353.228,643.512,0.0096,2.2109,0.3681,1.1705
2015-01-22 14:00:00,0.0483,6.679,287.9852,527.4516,0.0104,2.1422,0.3182,1.1699
2015-01-22 15:00:00,0.0391,6.254,183.4786,354.5083,0.011,2.105,0.3101,1.1703
2015-01-22 16:00:00,0.0367,4.901,59.4017,138.3965,0.0122,2.0997,0.291,1.1722
2015-01-22 17:00:00,0.0359,3.025,2.2211,6.1796,0.0132,2.111,0.2761,1.1757
2015-01-22 18:00:00,0.0289,2.421,0.0505,0.1946,0.0029,2.1183,0.2675,1.179
2015-01-22 19:00:00,0.0258,1.99,0,0,0.003,2.1209,0.2639,1.1818
2015-01-22 20:00:00,0.0273,1.605,0,0,0.0033,2.124,0.2617,1.1841
2015-01-22 21:00:00,0.0298,1.259,0,0,0.0035,2.1275,0.2705,1.1861
2015-01-22 22:00:00,0.0272,1.012,0,0,0.0034,2.1309,0.2895,1.188
2015-01-22 23:00:00,0.02,0.811,0,0,0.003,2.1339,0.3098,1.1896
2015-01-23 00:00:00,0.0156,0.628,0,0,0.0024,2.1363,0.3298,1.1909
2015-01-23 01:00:00,0.0115,0.498,0,0,0.0021,2.138,0.3535,1.1921
2015-01-23 02:00:00,0.0085,0.376,0,0,0.0017,2.1396,0.3735,1.1932
2015-01-23 03:00:00,0.0073,0.272,0,0,0.0016,2.1413,0.3982,1.1941
2015-01-23 04:00:00,0.0068,0.195,0,0,0.0016,2.1431,0.4236,1.1951
2015-01-23 05:00:00,0.007,0.075,0,0,0.0017,2.145,0.439,1.1963
2015-01-23 06:00:00,0.0074,-0.045,0.0013,0.0058,0.0018,2.147,0.4295,1.1976
2015-01-23 07:00:00,0.0075,0.008,18.1472,46.607,0.0017,2.1491,0.4063,1.1988
2015-01-23 08:00:00,0.0078,1.471,128.1492,255.0244,0.0014,2.1493,0.3058,1.1977
2015-01-23 09:00:00,0.0069,3.388,278.4733,452.3446,0.001,2.1341,0.1932,1.1927
2015-01-23 10:00:00,0.0061,5.294,413.333,598.1243,6e-04,2.083,0.1231,1.1865
2015-01-23 11:00:00,0.0045,6.745,497.6338,682.4021,4e-04,1.9954,0.0986,1.1812
2015-01-23 12:00:00,0.0035,7.686,518.1672,699.4706,4e-04,1.8878,0.0946,1.177
2015-01-23 13:00:00,0.0028,8.123,474.8889,648.1389,4e-04,1.7872,0.0925,1.1743
2015-01-23 14:00:00,0.0026,8.047,376.2486,531.9568,3e-04,1.7087,0.0913,1.1733
2015-01-23 15:00:00,0.0028,7.377,234.2558,358.8037,2e-04,1.6655,0.0928,1.1741
2015-01-23 16:00:00,0.0037,5.242,75.8921,142.1956,2e-04,1.6543,0.1222,1.1769
2015-01-23 17:00:00,0.0051,2.584,2.3503,6.6421,2e-04,1.6539,0.1373,1.1811
2015-01-23 18:00:00,0.0053,1.831,0.0447,0.2061,0.001,1.6548,0.1619,1.1852
2015-01-23 19:00:00,0.0058,1.262,0,0,0.0011,1.6563,0.1942,1.1887
2015-01-23 20:00:00,0.0058,0.768,0,0,0.001,1.6577,0.2456,1.1917
2015-01-23 21:00:00,0.0051,0.42,0,0,8e-04,1.659,0.2884,1.1938
2015-01-23 22:00:00,0.0037,0.149,0,0,6e-04,1.66,0.3147,1.1953
2015-01-23 23:00:00,0.0026,-0.138,0,0,4e-04,1.6608,0.3425,1.1967
2015-01-24 00:00:00,0.003,-0.391,0,0,0.001,1.6618,0.3741,1.1978
2015-01-24 01:00:00,0.0027,-0.584,0,0,0.001,1.6629,0.41,1.1988
2015-01-24 02:00:00,0.0025,-0.75,0,0,9e-04,1.6639,0.4503,1.1998
2015-01-24 03:00:00,0.002,-0.932,0,0,1e-04,1.6645,0.4994,1.201
2015-01-24 04:00:00,0.0022,-1.082,0,0,1e-04,1.665,0.5483,1.2022
2015-01-24 05:00:00,0.0024,-1.179,0,0,1e-04,1.6654,0.5769,1.2033
2015-01-24 06:00:00,0.0028,-1.247,0.0019,0.0082,2e-04,1.6658,0.5932,1.2045
2015-01-24 07:00:00,0.0038,-1.06,21.866,48.9683,2e-04,1.6663,0.5849,1.2053
2015-01-24 08:00:00,0.0053,0.981,143.6252,259.2618,4e-04,1.666,0.5406,1.2039
2015-01-24 09:00:00,0.0065,3.258,297.404,456.8271,9e-04,1.6588,0.4626,1.1982
2015-01-24 10:00:00,0.0059,5.542,417.6603,602.7837,5e-04,1.6259,0.4206,1.1902
2015-01-24 11:00:00,0.0033,7.307,484.5294,687.183,2e-04,1.5636,0.4002,1.1831
2015-01-24 12:00:00,0.0026,8.49,497.5651,704.28,1e-04,1.4829,0.3566,1.1776
2015-01-24 13:00:00,0.0046,9.157,454.5834,652.8982,3e-04,1.3951,0.3175,1.1735
2015-01-24 14:00:00,0.0127,9.249,357.152,536.567,0.0012,1.3205,0.2971,1.1715
2015-01-24 15:00:00,0.023,8.622,223.2026,363.1968,0.0019,1.2711,0.2407,1.1714
2015-01-24 16:00:00,0.0294,6.202,75.9967,146.1129,0.0028,1.25,0.2002,1.1734
2015-01-24 17:00:00,0.0314,3.89,2.7648,7.1548,0.0035,1.2415,0.2469,1.1766
2015-01-24 18:00:00,0.0229,3.473,0.0565,0.2181,0.0018,1.2279,0.2993,1.1798
2015-01-24 19:00:00,0.0183,3.247,0,0,0.0018,1.2052,0.3326,1.1826
2015-01-24 20:00:00,0.013,2.987,0,0,0.0012,1.18,0.3471,1.1853
2015-01-24 21:00:00,0.0079,2.776,0,0,6e-04,1.1573,0.3593,1.1875
2015-01-24 22:00:00,0.0051,2.552,0,0,9e-04,1.1368,0.3663,1.1895
2015-01-24 23:00:00,0.0037,2.238,0,0,0.001,1.1211,0.356,1.1914
2015-01-25 00:00:00,0.0025,1.861,0,0,7e-04,1.1133,0.3628,1.193
2015-01-25 01:00:00,0.0018,1.514,0,0,6e-04,1.1109,0.4102,1.1946
2015-01-25 02:00:00,0.0013,1.191,0,0,6e-04,1.1103,0.4336,1.1962
2015-01-25 03:00:00,0.0012,0.844,0,0,6e-04,1.1106,0.4108,1.1975
2015-01-25 04:00:00,0.001,0.511,0,0,4e-04,1.1111,0.388,1.1987
2015-01-25 05:00:00,0.001,0.238,0,0,4e-04,1.1116,0.3704,1.2
2015-01-25 06:00:00,8e-04,0.029,0.0025,0.0112,2e-04,1.1121,0.3634,1.2014
2015-01-25 07:00:00,7e-04,0.117,24.1958,51.4514,2e-04,1.1125,0.3757,1.2024
2015-01-25 08:00:00,8e-04,2.049,156.5936,263.6114,1e-04,1.112,0.339,1.2009
2015-01-25 09:00:00,6e-04,4.302,317.5703,461.4235,1e-04,1.105,0.3069,1.1951
2015-01-25 10:00:00,4e-04,6.578,446.426,607.5665,1e-04,1.0795,0.3162,1.1873
2015-01-25 11:00:00,3e-04,8.392,522.5214,692.0716,0,1.0364,0.3127,1.1802
2015-01-25 12:00:00,2e-04,9.609,537.8844,709.2015,0,0.9792,0.2608,1.1745
2015-01-25 13:00:00,2e-04,10.217,490.3553,657.7619,0,0.9213,0.2068,1.1706
2015-01-25 14:00:00,2e-04,10.221,388.7001,541.2707,0,0.8765,0.1525,1.1687
2015-01-25 15:00:00,2e-04,9.474,244.7121,367.6943,0,0.8519,0.1365,1.169
2015-01-25 16:00:00,2e-04,6.787,82.9566,150.1439,0,0.845,0.1698,1.1717
2015-01-25 17:00:00,2e-04,3.919,2.5309,7.721,0,0.8446,0.2415,1.1762
